cumulative_distance,route,average_ttime,scenario_name,year,year_scenario,vehicle_type,hour
649.22,Morningside SB,0.9161651755977178,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
0,Morningside SB,0.0,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
38.73,Morningside SB,0.07261874999999998,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
48.2,Morningside SB,0.0888530357142857,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
74.04,Morningside SB,0.13075573841698843,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
80.11,Morningside SB,0.1411614527027027,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
84.75,Morningside SB,0.1491157384169884,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
89.39,Morningside SB,0.1570700241312741,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
109.9,Morningside SB,0.19223002413127416,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
133.03,Morningside SB,0.2278146395158895,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
144.6,Morningside SB,0.2451696395158895,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
156.18,Morningside SB,0.26253963951588954,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
212.25,Morningside SB,0.34459329805247485,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
240.99,Morningside SB,0.3888086826678595,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
303.3,Morningside SB,0.47575286871437117,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
365.06,Morningside SB,0.5513773585102896,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
372.68,Morningside SB,0.5605213585102895,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
394.78,Morningside SB,0.5875825830000854,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
410.67,Morningside SB,0.6070397258572283,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
424.66,Morningside SB,0.6241703381021263,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
445.09,Morningside SB,0.6491866646327384,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
463.14,Morningside SB,0.6717491646327384,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
480.87,Morningside SB,0.6948752515892603,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
539.58,Morningside SB,0.7682627515892603,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
587.33,Morningside SB,0.8279502515892603,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
649.22,Morningside SB,0.903733925058648,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
0,Morningside SB,0.0,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
38.73,Morningside SB,0.07261874999999998,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
48.2,Morningside SB,0.090375,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
74.04,Morningside SB,0.135975,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
80.11,Morningside SB,0.14638071428571428,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
84.75,Morningside SB,0.154335,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
89.39,Morningside SB,0.16228928571428572,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
109.9,Morningside SB,0.19744928571428572,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
133.03,Morningside SB,0.23495739382239383,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
144.6,Morningside SB,0.2532258148750254,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
156.18,Morningside SB,0.27059581487502543,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
212.25,Morningside SB,0.3506958148750254,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
240.99,Morningside SB,0.39079814045642075,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
303.3,Morningside SB,0.4757663222746026,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
365.06,Morningside SB,0.5529663222746026,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
372.68,Morningside SB,0.5622969345195005,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
394.78,Morningside SB,0.5893581590092964,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
410.67,Morningside SB,0.6088153018664393,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
424.66,Morningside SB,0.6259459141113373,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
445.09,Morningside SB,0.6504619141113372,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
463.14,Morningside SB,0.6725639549276639,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
480.87,Morningside SB,0.6942741590092965,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
539.58,Morningside SB,0.7647261590092964,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
587.33,Morningside SB,0.8198223128554504,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
649.22,Morningside SB,0.8940903128554503,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
0,Mount Albert Rd EB,0.0,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
26.76,Mount Albert Rd EB,0.03345,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
78.39,Mount Albert Rd EB,0.09798750000000002,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
125.32,Mount Albert Rd EB,0.15789813829787233,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
132.82,Mount Albert Rd EB,0.1674726063829787,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
136.75,Mount Albert Rd EB,0.17248962765957448,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
167.27,Mount Albert Rd EB,0.21318296099290782,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
195.12,Mount Albert Rd EB,0.25116023372018054,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
229.06,Mount Albert Rd EB,0.3008285264031073,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
281.27,Mount Albert Rd EB,0.39033138354596447,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
288.42,Mount Albert Rd EB,0.4029490306047881,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
315.65,Mount Albert Rd EB,0.45565225641123963,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
325.44,Mount Albert Rd EB,0.47460064350801384,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
357.84,Mount Albert Rd EB,0.5416351262666345,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
370.12,Mount Albert Rd EB,0.5689240151555235,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
394.09,Mount Albert Rd EB,0.6242393997709079,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
398.17,Mount Albert Rd EB,0.6329822569137652,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
438.6,Mount Albert Rd EB,0.7112338698169911,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
444.36,Mount Albert Rd EB,0.720833869816991,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
472.03,Mount Albert Rd EB,0.762338869816991,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
504.72,Mount Albert Rd EB,0.8113738698169911,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
569.31,Mount Albert Rd EB,0.8994511425442636,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
595.66,Mount Albert Rd EB,0.933089440416604,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
603.57,Mount Albert Rd EB,0.9429769404166043,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
645.67,Mount Albert Rd EB,0.9956019404166041,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
658.04,Mount Albert Rd EB,1.0107488791921144,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
674.78,Mount Albert Rd EB,1.0312468383757878,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
803.43,Mount Albert Rd EB,1.1954808809289792,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
825.8,Mount Albert Rd EB,1.2194487380718364,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
908.38,Mount Albert Rd EB,1.3147333534564518,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
914.71,Mount Albert Rd EB,1.321063353456452,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
944.87,Mount Albert Rd EB,1.3528107218775043,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
967.72,Mount Albert Rd EB,1.376863353456452,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
1085.03,Mount Albert Rd EB,1.512221045764144,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
0,Mount Albert Rd EB,0.0,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
26.76,Mount Albert Rd EB,0.03276734693877551,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
78.39,Mount Albert Rd EB,0.09472334693877552,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
125.32,Mount Albert Rd EB,0.1510393469387755,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
132.82,Mount Albert Rd EB,0.1600393469387755,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
136.75,Mount Albert Rd EB,0.1647553469387755,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
167.27,Mount Albert Rd EB,0.2021267755102041,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
195.12,Mount Albert Rd EB,0.23767996699956578,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
229.06,Mount Albert Rd EB,0.28396178518138393,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
281.27,Mount Albert Rd EB,0.36428486210446087,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
288.42,Mount Albert Rd EB,0.37557433578867144,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
315.65,Mount Albert Rd EB,0.4197310925454281,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
325.44,Mount Albert Rd EB,0.43560676822110383,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
357.84,Mount Albert Rd EB,0.4945158591301947,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
370.12,Mount Albert Rd EB,0.5199227556819189,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
394.09,Mount Albert Rd EB,0.5731894223485855,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
398.17,Mount Albert Rd EB,0.5816308016589304,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
438.6,Mount Albert Rd EB,0.6652790775209994,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
444.36,Mount Albert Rd EB,0.6751533632352851,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
472.03,Mount Albert Rd EB,0.7177225940045158,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
504.72,Mount Albert Rd EB,0.7633365474928879,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
569.31,Mount Albert Rd EB,0.8494565474928879,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
595.66,Mount Albert Rd EB,0.881721853615337,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
603.57,Mount Albert Rd EB,0.891213853615337,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
645.67,Mount Albert Rd EB,0.93979077669226,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
658.04,Mount Albert Rd EB,0.9540638536153369,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
674.78,Mount Albert Rd EB,0.9730147970115633,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
803.43,Mount Albert Rd EB,1.130545409256461,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
825.8,Mount Albert Rd EB,1.1532945617988342,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
908.38,Mount Albert Rd EB,1.2450501173543898,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
914.71,Mount Albert Rd EB,1.2518322602115326,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
944.87,Mount Albert Rd EB,1.2866322602115325,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
967.72,Mount Albert Rd EB,1.3120211491004214,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
1085.03,Mount Albert Rd EB,1.4500329138063037,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
0,Mount Albert Rd EB,0.0,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
26.76,Mount Albert Rd EB,0.032112,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
78.39,Mount Albert Rd EB,0.094068,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
125.32,Mount Albert Rd EB,0.15038399999999996,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
132.82,Mount Albert Rd EB,0.1592075294117647,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
136.75,Mount Albert Rd EB,0.16383105882352939,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
167.27,Mount Albert Rd EB,0.2004550588235294,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
195.12,Mount Albert Rd EB,0.2338750588235294,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
229.06,Mount Albert Rd EB,0.27630005882352937,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
281.27,Mount Albert Rd EB,0.3429511226533167,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
288.42,Mount Albert Rd EB,0.35227720960983844,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
315.65,Mount Albert Rd EB,0.38940902779165654,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
325.44,Mount Albert Rd EB,0.4030694929079356,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
357.84,Mount Albert Rd EB,0.4570694929079356,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
370.12,Mount Albert Rd EB,0.48162949290793566,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
394.09,Mount Albert Rd EB,0.5312225963562115,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
398.17,Mount Albert Rd EB,0.5386407781743934,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
438.6,Mount Albert Rd EB,0.6144470281743933,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
444.36,Mount Albert Rd EB,0.6237875687149338,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
472.03,Mount Albert Rd EB,0.6652925687149338,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
504.72,Mount Albert Rd EB,0.7131315931051778,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
569.31,Mount Albert Rd EB,0.7973794191921343,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
595.66,Mount Albert Rd EB,0.8296447253145832,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
603.57,Mount Albert Rd EB,0.8391367253145833,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
645.67,Mount Albert Rd EB,0.8896567253145833,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
658.04,Mount Albert Rd EB,0.9045007253145833,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
674.78,Mount Albert Rd EB,0.9238161099299679,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
803.43,Mount Albert Rd EB,1.0813467221748658,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
825.8,Mount Albert Rd EB,1.1040958747172387,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
908.38,Mount Albert Rd EB,1.19257444614581,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
914.71,Mount Albert Rd EB,1.199237604040547,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
944.87,Mount Albert Rd EB,1.2309849724615995,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
967.72,Mount Albert Rd EB,1.2559122451888725,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
1085.03,Mount Albert Rd EB,1.3912699374965645,obs_15th,2025,2025 obs_15th,All Vehicles,AM2
0,Mount Albert Rd EB,0.0,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
26.76,Mount Albert Rd EB,0.03568,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
78.39,Mount Albert Rd EB,0.10608454545454545,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
125.32,Mount Albert Rd EB,0.171568266384778,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
132.82,Mount Albert Rd EB,0.18179553911205074,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
136.75,Mount Albert Rd EB,0.18727926004228332,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
167.27,Mount Albert Rd EB,0.23194267467642965,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
195.12,Mount Albert Rd EB,0.27710483683859183,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
229.06,Mount Albert Rd EB,0.34983340826716325,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
281.27,Mount Albert Rd EB,0.4860334082671632,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
288.42,Mount Albert Rd EB,0.5025334082671633,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
315.65,Mount Albert Rd EB,0.5630445193782744,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
325.44,Mount Albert Rd EB,0.5856368270705821,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
357.84,Mount Albert Rd EB,0.6633968270705819,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
370.12,Mount Albert Rd EB,0.6897111127848677,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
394.09,Mount Albert Rd EB,0.7429777794515343,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
398.17,Mount Albert Rd EB,0.7514191587618793,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
438.6,Mount Albert Rd EB,0.8350674346239482,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
444.36,Mount Albert Rd EB,0.8444079751644887,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
472.03,Mount Albert Rd EB,0.8880974488486992,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
504.72,Mount Albert Rd EB,0.9359364732389432,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
569.31,Mount Albert Rd EB,1.0220564732389432,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
595.66,Mount Albert Rd EB,1.054993973238943,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
603.57,Mount Albert Rd EB,1.0648814732389433,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
645.67,Mount Albert Rd EB,1.1175064732389433,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
658.04,Mount Albert Rd EB,1.1326534120144534,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
674.78,Mount Albert Rd EB,1.1523475296615122,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
803.43,Mount Albert Rd EB,1.313160029661512,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
825.8,Mount Albert Rd EB,1.3375636660251484,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
908.38,Mount Albert Rd EB,1.4386820333720876,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
914.71,Mount Albert Rd EB,1.4454641762292302,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
944.87,Mount Albert Rd EB,1.4796075724556454,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
967.72,Mount Albert Rd EB,1.50597295707103,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
1085.03,Mount Albert Rd EB,1.6496178550302136,obs_15th,2025,2025 obs_15th,All Vehicles,AM3
0,Mount Albert Rd WB,0.0,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
117.31,Mount Albert Rd WB,0.13535769230769232,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
140.16,Mount Albert Rd WB,0.1627776923076923,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
170.32,Mount Albert Rd WB,0.19970830455259023,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
176.65,Mount Albert Rd WB,0.20745932496075353,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
259.23,Mount Albert Rd WB,0.30857769230769233,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
281.6,Mount Albert Rd WB,0.3343892307692308,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
410.25,Mount Albert Rd WB,0.48574217194570135,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
426.99,Mount Albert Rd WB,0.5043421719457013,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
439.36,Mount Albert Rd WB,0.5178367174002468,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
481.46,Mount Albert Rd WB,0.5637639901275195,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
489.37,Mount Albert Rd WB,0.5730698724804608,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
515.72,Mount Albert Rd WB,0.6082032058137941,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
580.31,Mount Albert Rd WB,0.715853205813794,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
613,Mount Albert Rd WB,0.7975782058137941,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
640.67,Mount Albert Rd WB,0.8478872967228849,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
646.43,Mount Albert Rd WB,0.8574872967228849,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
686.86,Mount Albert Rd WB,0.9213241388281481,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
690.94,Mount Albert Rd WB,0.9272948705354653,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
714.91,Mount Albert Rd WB,0.962372919315953,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
727.19,Mount Albert Rd WB,0.9787462526492864,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
759.59,Mount Albert Rd WB,1.0219462526492864,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
769.38,Mount Albert Rd WB,1.0341837526492863,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
796.61,Mount Albert Rd WB,1.0682212526492865,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
803.76,Mount Albert Rd WB,1.0769763546901028,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
855.97,Mount Albert Rd WB,1.1409069669350005,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
889.91,Mount Albert Rd WB,1.1816349669350006,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
917.76,Mount Albert Rd WB,1.2150549669350006,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
948.28,Mount Albert Rd WB,1.2516789669350006,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
952.21,Mount Albert Rd WB,1.2563024963467655,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
959.71,Mount Albert Rd WB,1.2649563425006114,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
1006.64,Mount Albert Rd WB,1.3212723425006117,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
1058.27,Mount Albert Rd WB,1.3858098425006113,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
1085.03,Mount Albert Rd WB,1.4192598425006115,obs_15th,2025,2025 obs_15th,All Vehicles,PM2
0,Mount Albert Rd WB,0.0,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
117.31,Mount Albert Rd WB,0.13801176470588236,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
140.16,Mount Albert Rd WB,0.16599135654261707,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
170.32,Mount Albert Rd WB,0.202921968787515,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
176.65,Mount Albert Rd WB,0.2110028198513448,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
259.23,Mount Albert Rd WB,0.31212118719828363,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
281.6,Mount Albert Rd WB,0.3374457155001704,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
410.25,Mount Albert Rd WB,0.4918257155001704,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
426.99,Mount Albert Rd WB,0.5107766588963968,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
439.36,Mount Albert Rd WB,0.5240302303249682,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
481.46,Mount Albert Rd WB,0.5699575030522409,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
489.37,Mount Albert Rd WB,0.579449503052241,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
515.72,Mount Albert Rd WB,0.6162169449127061,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
580.31,Mount Albert Rd WB,0.737323194912706,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
613,Mount Albert Rd WB,0.8099676393571505,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
640.67,Mount Albert Rd WB,0.8602767302662413,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
646.43,Mount Albert Rd WB,0.8696172708067819,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
686.86,Mount Albert Rd WB,0.9334541129120452,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
690.94,Mount Albert Rd WB,0.9394248446193623,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
714.91,Mount Albert Rd WB,0.9736677017622193,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
727.19,Mount Albert Rd WB,0.9900410350955527,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
759.59,Mount Albert Rd WB,1.0314027372232124,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
769.38,Mount Albert Rd WB,1.0436402372232123,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
796.61,Mount Albert Rd WB,1.078401939350872,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
803.76,Mount Albert Rd WB,1.0873394393508717,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
855.97,Mount Albert Rd WB,1.15127005159577,obs_15th,2025,2025 obs_15th,All Vehicles,PM3
